time,num_instructions,location,block,condition,success
2.844387299999994,2,8,3,auditory,success
3.43080539999994,3,3,3,auditory,success
3.4173753000000033,3,9,3,auditory,success
2.2894176999999445,2,8,3,auditory,success
2.573015600000076,2,6,3,auditory,success
2.496417000000065,2,2,4,auditory,success
2.317427299999963,2,2,4,auditory,success
3.3810393999999633,3,7,4,auditory,exFail
3.4717414999998937,3,7,4,auditory,success
2.677323300000012,2,6,4,auditory,success
2.3458784999999125,2,2,4,auditory,success
3.561683099999982,3,7,4,auditory,success
1.398789899999997,1,5,4,auditory,success
3.342897099999959,2,6,4,auditory,success
3.3201912999999195,3,rep_7,4,auditory,success
2.7428857999999536,2,6,5,auditory,success
3.514316600000029,3,9,5,auditory,success
2.941091799999981,3,9,5,auditory,success
3.467843099999982,3,7,5,auditory,success
3.348738600000047,3,3,5,auditory,success
2.3997845000000098,2,8,5,auditory,success
3.35423650000007,3,9,5,auditory,success
2.5970158000000083,2,6,5,auditory,success
1.4709715999999844,1,5,5,auditory,success
time,num_instructions,location,block,condition,success
6.30088289999992,3,1,1,auditory,success
2.2734689999999773,1,5,1,auditory,success
1.5378706000000193,1,4,1,auditory,exFail
4.929781599999956,3,7,1,auditory,success
6.3810154999999895,3,3,1,auditory,success
3.2485284000000547,1,5,1,auditory,success
4.272294299999999,3,1,1,auditory,success
4.974920999999995,2,4,1,auditory,success
3.4699105000000827,2,8,1,auditory,success
3.102936399999976,2,rep_4,1,auditory,success
3.841301499999986,3,9,2,auditory,success
3.633769700000016,3,7,2,auditory,success
2.5542122999999037,2,8,2,auditory,success
3.5718663000000106,3,1,2,auditory,success
1.6467400000000225,1,5,2,auditory,success
2.6906116999999767,2,8,2,auditory,success
4.017919300000017,3,3,2,auditory,success
3.362088299999982,3,3,2,auditory,success
3.872078600000009,3,1,2,auditory,success
3.3399155000000746,3,7,3,auditory,success
2.715034899999978,2,2,3,auditory,success
1.6123532999999952,1,5,3,auditory,success
2.8778495999999905,2,6,3,auditory,success
2.844387299999994,2,8,3,auditory,success
3.43080539999994,3,3,3,auditory,success
3.4173753000000033,3,9,3,auditory,success
2.2894176999999445,2,8,3,auditory,success
2.573015600000076,2,6,3,auditory,success
2.496417000000065,2,2,4,auditory,success
2.317427299999963,2,2,4,auditory,success
3.3810393999999633,3,7,4,auditory,exFail
3.4717414999998937,3,7,4,auditory,success
2.677323300000012,2,6,4,auditory,success
2.3458784999999125,2,2,4,auditory,success
3.561683099999982,3,7,4,auditory,success
1.398789899999997,1,5,4,auditory,success
3.342897099999959,2,6,4,auditory,success
3.3201912999999195,3,rep_7,4,auditory,success
2.7428857999999536,2,6,5,auditory,success
3.514316600000029,3,9,5,auditory,success
2.941091799999981,3,9,5,auditory,success
3.467843099999982,3,7,5,auditory,success
3.348738600000047,3,3,5,auditory,success
2.3997845000000098,2,8,5,auditory,success
3.35423650000007,3,9,5,auditory,success
2.5970158000000083,2,6,5,auditory,success
1.4709715999999844,1,5,5,auditory,success
3.6465502999999444,3,3,6,auditory,success
3.197381299999961,3,9,6,auditory,success
2.688871199999994,2,8,6,auditory,success
2.878220699999929,2,4,6,auditory,success
2.5165042000000994,2,8,6,auditory,success
3.825629800000115,3,7,6,auditory,success
2.8817749000002095,2,4,6,auditory,success
2.592189099999814,2,2,6,auditory,success
2.365785599999981,2,4,6,auditory,success
time,num_instructions,location,block,condition,success
6.30088289999992,3,1,1,auditory,success
2.2734689999999773,1,5,1,auditory,success
1.5378706000000193,1,4,1,auditory,exFail
4.929781599999956,3,7,1,auditory,success
6.3810154999999895,3,3,1,auditory,success
3.2485284000000547,1,5,1,auditory,success
4.272294299999999,3,1,1,auditory,success
4.974920999999995,2,4,1,auditory,success
3.4699105000000827,2,8,1,auditory,success
3.102936399999976,2,rep_4,1,auditory,success
3.841301499999986,3,9,2,auditory,success
3.633769700000016,3,7,2,auditory,success
2.5542122999999037,2,8,2,auditory,success
3.5718663000000106,3,1,2,auditory,success
1.6467400000000225,1,5,2,auditory,success
2.6906116999999767,2,8,2,auditory,success
4.017919300000017,3,3,2,auditory,success
3.362088299999982,3,3,2,auditory,success
3.872078600000009,3,1,2,auditory,success
3.3399155000000746,3,7,3,auditory,success
2.715034899999978,2,2,3,auditory,success
1.6123532999999952,1,5,3,auditory,success
2.8778495999999905,2,6,3,auditory,success
2.844387299999994,2,8,3,auditory,success
3.43080539999994,3,3,3,auditory,success
3.4173753000000033,3,9,3,auditory,success
2.2894176999999445,2,8,3,auditory,success
2.573015600000076,2,6,3,auditory,success
2.496417000000065,2,2,4,auditory,success
2.317427299999963,2,2,4,auditory,success
3.3810393999999633,3,7,4,auditory,exFail
3.4717414999998937,3,7,4,auditory,success
2.677323300000012,2,6,4,auditory,success
2.3458784999999125,2,2,4,auditory,success
3.561683099999982,3,7,4,auditory,success
1.398789899999997,1,5,4,auditory,success
3.342897099999959,2,6,4,auditory,success
3.3201912999999195,3,rep_7,4,auditory,success
2.7428857999999536,2,6,5,auditory,success
3.514316600000029,3,9,5,auditory,success
2.941091799999981,3,9,5,auditory,success
3.467843099999982,3,7,5,auditory,success
3.348738600000047,3,3,5,auditory,success
2.3997845000000098,2,8,5,auditory,success
3.35423650000007,3,9,5,auditory,success
2.5970158000000083,2,6,5,auditory,success
1.4709715999999844,1,5,5,auditory,success
3.6465502999999444,3,3,6,auditory,success
3.197381299999961,3,9,6,auditory,success
2.688871199999994,2,8,6,auditory,success
2.878220699999929,2,4,6,auditory,success
2.5165042000000994,2,8,6,auditory,success
3.825629800000115,3,7,6,auditory,success
2.8817749000002095,2,4,6,auditory,success
2.592189099999814,2,2,6,auditory,success
2.365785599999981,2,4,6,auditory,success
2.686881000000085,2,6,7,auditory,success
3.6233577000000423,3,1,7,auditory,success
2.4221070999999483,2,4,7,auditory,success
2.534547900000007,2,2,7,auditory,success
4.512895600000093,3,1,7,auditory,success
2.3845389000000523,2,4,7,auditory,success
2.721312399999988,2,2,7,auditory,success
3.452136399999972,3,9,7,auditory,success
2.5725189999998292,2,6,7,auditory,exFail
2.44182109999997,2,rep_6,7,auditory,success
time,num_instructions,location,block,condition,success
6.30088289999992,3,1,1,auditory,success
2.2734689999999773,1,5,1,auditory,success
1.5378706000000193,1,4,1,auditory,exFail
4.929781599999956,3,7,1,auditory,success
6.3810154999999895,3,3,1,auditory,success
3.2485284000000547,1,5,1,auditory,success
4.272294299999999,3,1,1,auditory,success
4.974920999999995,2,4,1,auditory,success
3.4699105000000827,2,8,1,auditory,success
3.102936399999976,2,rep_4,1,auditory,success
3.841301499999986,3,9,2,auditory,success
3.633769700000016,3,7,2,auditory,success
2.5542122999999037,2,8,2,auditory,success
3.5718663000000106,3,1,2,auditory,success
1.6467400000000225,1,5,2,auditory,success
2.6906116999999767,2,8,2,auditory,success
4.017919300000017,3,3,2,auditory,success
3.362088299999982,3,3,2,auditory,success
3.872078600000009,3,1,2,auditory,success
3.3399155000000746,3,7,3,auditory,success
2.715034899999978,2,2,3,auditory,success
1.6123532999999952,1,5,3,auditory,success
2.8778495999999905,2,6,3,auditory,success
2.844387299999994,2,8,3,auditory,success
3.43080539999994,3,3,3,auditory,success
3.4173753000000033,3,9,3,auditory,success
2.2894176999999445,2,8,3,auditory,success
2.573015600000076,2,6,3,auditory,success
2.496417000000065,2,2,4,auditory,success
2.317427299999963,2,2,4,auditory,success
3.3810393999999633,3,7,4,auditory,exFail
3.4717414999998937,3,7,4,auditory,success
2.677323300000012,2,6,4,auditory,success
2.3458784999999125,2,2,4,auditory,success
3.561683099999982,3,7,4,auditory,success
1.398789899999997,1,5,4,auditory,success
3.342897099999959,2,6,4,auditory,success
3.3201912999999195,3,rep_7,4,auditory,success
2.7428857999999536,2,6,5,auditory,success
3.514316600000029,3,9,5,auditory,success
2.941091799999981,3,9,5,auditory,success
3.467843099999982,3,7,5,auditory,success
3.348738600000047,3,3,5,auditory,success
2.3997845000000098,2,8,5,auditory,success
3.35423650000007,3,9,5,auditory,success
2.5970158000000083,2,6,5,auditory,success
1.4709715999999844,1,5,5,auditory,success
3.6465502999999444,3,3,6,auditory,success
3.197381299999961,3,9,6,auditory,success
2.688871199999994,2,8,6,auditory,success
2.878220699999929,2,4,6,auditory,success
2.5165042000000994,2,8,6,auditory,success
3.825629800000115,3,7,6,auditory,success
2.8817749000002095,2,4,6,auditory,success
2.592189099999814,2,2,6,auditory,success
2.365785599999981,2,4,6,auditory,success
2.686881000000085,2,6,7,auditory,success
3.6233577000000423,3,1,7,auditory,success
2.4221070999999483,2,4,7,auditory,success
2.534547900000007,2,2,7,auditory,success
4.512895600000093,3,1,7,auditory,success
2.3845389000000523,2,4,7,auditory,success
2.721312399999988,2,2,7,auditory,success
3.452136399999972,3,9,7,auditory,success
2.5725189999998292,2,6,7,auditory,exFail
2.44182109999997,2,rep_6,7,auditory,success
3.1098163999999997,3,1,8,auditory,success
3.337236399999938,3,9,8,auditory,success
3.867102000000159,3,1,8,auditory,success
3.568867500000124,3,3,8,auditory,success
1.60583900000006,1,5,8,auditory,success
2.8223840000000564,2,2,8,auditory,success
3.5283767000000807,3,3,8,auditory,success
2.4096806000000015,2,4,8,auditory,success
1.5781890999999177,1,5,8,auditory,success
