time,num_instructions,location,block,condition,success
9.023473200000126,3,3,1,tactile,success
9.23852809999994,3,1,1,tactile,success
8.860058700000081,3,1,1,tactile,success
5.103919299999916,2,2,1,tactile,success
5.1310748000000785,2,4,1,tactile,success
4.230329299999994,2,8,1,tactile,success
7.4639700000000175,3,9,1,tactile,success
3.4488658999998734,2,8,1,tactile,success
9.556402700000035,3,rep_1,1,tactile,success
3.2064360999997916,2,8,2,tactile,success
4.973452700000053,3,9,2,tactile,success
3.01620099999991,2,4,2,tactile,exFail
1.7000378000000183,1,5,2,tactile,success
4.794060899999977,3,7,2,tactile,success
4.495634900000141,3,9,2,tactile,success
4.10007870000004,3,7,2,tactile,success
3.6808991999998852,2,2,2,tactile,success
4.919014399999924,3,3,2,tactile,success
3.0949375000000146,2,rep_4,2,tactile,success
4.4531222999999045,3,3,3,tactile,success
4.470841699999937,3,3,3,tactile,success
3.4165812999999616,3,9,3,tactile,success
3.738693699999885,3,3,3,tactile,success
3.6966141000000334,3,3,3,tactile,success
3.5934005000001434,3,3,3,tactile,success
2.5779909000000316,2,4,3,tactile,success
2.484419500000058,2,6,3,tactile,success
2.098946500000011,2,8,3,tactile,success
2.5367206999999325,2,6,4,tactile,success
2.809274200000118,2,2,4,tactile,success
1.4111335000000054,1,5,4,tactile,success
1.1781244000001152,1,5,4,tactile,success
2.317166499999985,2,6,4,tactile,success
4.633364499999971,3,3,4,tactile,fail
2.5242686999999933,2,8,4,tactile,success
1.2939354000000094,1,5,4,tactile,success
3.2697749000001295,3,7,4,tactile,success
3.800503800000115,3,7,5,tactile,success
3.3203894000000673,3,9,5,tactile,success
2.4136024000001726,2,6,5,tactile,success
2.0633474999999635,2,6,5,tactile,success
2.3508991999997306,2,4,5,tactile,success
1.258932299999742,1,5,5,tactile,success
1.1371996999996554,1,5,5,tactile,success
4.384089499999845,3,1,5,tactile,success
2.8138233999998192,2,2,5,tactile,success
2.2093998999998803,2,8,6,tactile,success
3.038246000000072,3,7,6,tactile,success
3.4648643999998967,3,9,6,tactile,success
2.537952099999984,2,4,6,tactile,success
2.5202196000000185,2,6,6,tactile,success
2.8201404000001276,2,4,6,tactile,success
3.3245968000001085,3,9,6,tactile,success
3.1351322000000437,3,7,6,tactile,success
2.3336021000000073,2,6,6,tactile,success
time,num_instructions,location,block,condition,success
13.463309700000082,3,1,1,tactile,exFail
9.023473200000126,3,3,1,tactile,success
9.23852809999994,3,1,1,tactile,success
8.860058700000081,3,1,1,tactile,success
5.103919299999916,2,2,1,tactile,success
5.1310748000000785,2,4,1,tactile,success
4.230329299999994,2,8,1,tactile,success
7.4639700000000175,3,9,1,tactile,success
3.4488658999998734,2,8,1,tactile,success
9.556402700000035,3,rep_1,1,tactile,success
3.2064360999997916,2,8,2,tactile,success
4.973452700000053,3,9,2,tactile,success
3.01620099999991,2,4,2,tactile,exFail
1.7000378000000183,1,5,2,tactile,success
4.794060899999977,3,7,2,tactile,success
4.495634900000141,3,9,2,tactile,success
4.10007870000004,3,7,2,tactile,success
3.6808991999998852,2,2,2,tactile,success
4.919014399999924,3,3,2,tactile,success
3.0949375000000146,2,rep_4,2,tactile,success
4.4531222999999045,3,3,3,tactile,success
4.470841699999937,3,3,3,tactile,success
3.4165812999999616,3,9,3,tactile,success
3.738693699999885,3,3,3,tactile,success
3.6966141000000334,3,3,3,tactile,success
3.5934005000001434,3,3,3,tactile,success
2.5779909000000316,2,4,3,tactile,success
2.484419500000058,2,6,3,tactile,success
2.098946500000011,2,8,3,tactile,success
2.5367206999999325,2,6,4,tactile,success
2.809274200000118,2,2,4,tactile,success
1.4111335000000054,1,5,4,tactile,success
1.1781244000001152,1,5,4,tactile,success
2.317166499999985,2,6,4,tactile,success
4.633364499999971,3,3,4,tactile,fail
2.5242686999999933,2,8,4,tactile,success
1.2939354000000094,1,5,4,tactile,success
3.2697749000001295,3,7,4,tactile,success
3.800503800000115,3,7,5,tactile,success
3.3203894000000673,3,9,5,tactile,success
2.4136024000001726,2,6,5,tactile,success
2.0633474999999635,2,6,5,tactile,success
2.3508991999997306,2,4,5,tactile,success
1.258932299999742,1,5,5,tactile,success
1.1371996999996554,1,5,5,tactile,success
4.384089499999845,3,1,5,tactile,success
2.8138233999998192,2,2,5,tactile,success
2.2093998999998803,2,8,6,tactile,success
3.038246000000072,3,7,6,tactile,success
3.4648643999998967,3,9,6,tactile,success
2.537952099999984,2,4,6,tactile,success
2.5202196000000185,2,6,6,tactile,success
2.8201404000001276,2,4,6,tactile,success
3.3245968000001085,3,9,6,tactile,success
3.1351322000000437,3,7,6,tactile,success
2.3336021000000073,2,6,6,tactile,success
3.755517999999938,3,1,7,tactile,success
3.071409700000004,3,7,7,tactile,success
2.2538902000001144,2,4,7,tactile,success
2.861800399999993,2,2,7,tactile,success
2.221794300000056,2,4,7,tactile,success
3.361362099999951,3,7,7,tactile,success
2.769614399999682,2,2,7,tactile,success
3.8108486999999514,3,1,7,tactile,success
3.5261955000000853,3,1,7,tactile,success
time,num_instructions,location,block,condition,success
13.463309700000082,3,1,1,tactile,exFail
9.023473200000126,3,3,1,tactile,success
9.23852809999994,3,1,1,tactile,success
8.860058700000081,3,1,1,tactile,success
5.103919299999916,2,2,1,tactile,success
5.1310748000000785,2,4,1,tactile,success
4.230329299999994,2,8,1,tactile,success
7.4639700000000175,3,9,1,tactile,success
3.4488658999998734,2,8,1,tactile,success
9.556402700000035,3,rep_1,1,tactile,success
3.2064360999997916,2,8,2,tactile,success
4.973452700000053,3,9,2,tactile,success
3.01620099999991,2,4,2,tactile,exFail
1.7000378000000183,1,5,2,tactile,success
4.794060899999977,3,7,2,tactile,success
4.495634900000141,3,9,2,tactile,success
4.10007870000004,3,7,2,tactile,success
3.6808991999998852,2,2,2,tactile,success
4.919014399999924,3,3,2,tactile,success
3.0949375000000146,2,rep_4,2,tactile,success
4.4531222999999045,3,3,3,tactile,success
4.470841699999937,3,3,3,tactile,success
3.4165812999999616,3,9,3,tactile,success
3.738693699999885,3,3,3,tactile,success
3.6966141000000334,3,3,3,tactile,success
3.5934005000001434,3,3,3,tactile,success
2.5779909000000316,2,4,3,tactile,success
2.484419500000058,2,6,3,tactile,success
2.098946500000011,2,8,3,tactile,success
2.5367206999999325,2,6,4,tactile,success
2.809274200000118,2,2,4,tactile,success
1.4111335000000054,1,5,4,tactile,success
1.1781244000001152,1,5,4,tactile,success
2.317166499999985,2,6,4,tactile,success
4.633364499999971,3,3,4,tactile,fail
2.5242686999999933,2,8,4,tactile,success
1.2939354000000094,1,5,4,tactile,success
3.2697749000001295,3,7,4,tactile,success
3.800503800000115,3,7,5,tactile,success
3.3203894000000673,3,9,5,tactile,success
2.4136024000001726,2,6,5,tactile,success
2.0633474999999635,2,6,5,tactile,success
2.3508991999997306,2,4,5,tactile,success
1.258932299999742,1,5,5,tactile,success
1.1371996999996554,1,5,5,tactile,success
4.384089499999845,3,1,5,tactile,success
2.8138233999998192,2,2,5,tactile,success
2.2093998999998803,2,8,6,tactile,success
3.038246000000072,3,7,6,tactile,success
3.4648643999998967,3,9,6,tactile,success
2.537952099999984,2,4,6,tactile,success
2.5202196000000185,2,6,6,tactile,success
2.8201404000001276,2,4,6,tactile,success
3.3245968000001085,3,9,6,tactile,success
3.1351322000000437,3,7,6,tactile,success
2.3336021000000073,2,6,6,tactile,success
3.755517999999938,3,1,7,tactile,success
3.071409700000004,3,7,7,tactile,success
2.2538902000001144,2,4,7,tactile,success
2.861800399999993,2,2,7,tactile,success
2.221794300000056,2,4,7,tactile,success
3.361362099999951,3,7,7,tactile,success
2.769614399999682,2,2,7,tactile,success
3.8108486999999514,3,1,7,tactile,success
3.5261955000000853,3,1,7,tactile,success
3.117174200000136,3,1,8,tactile,success
2.2170138999999836,2,8,8,tactile,success
2.484874299999774,2,2,8,tactile,success
2.0488281000002644,2,8,8,tactile,success
2.843298599999798,3,9,8,tactile,success
1.3254416999998284,1,5,8,tactile,success
2.502971399999751,2,2,8,tactile,success
1.2477750000002743,1,5,8,tactile,success
2.2025211000000127,2,6,8,tactile,success
