time,num_instructions,location,block,condition,success
2.36489830000005,2,rep_7,1,tactile,exFail
2.9907672000000503,3,rep_7,1,tactile,success
1.6502780000000712,1,5,5,tactile,success
3.3975983999999926,3,7,5,tactile,success
2.298220600000036,2,4,5,tactile,success
2.9516428000000587,3,9,5,tactile,success
3.3018442999999706,3,1,5,tactile,success
2.6991104999999607,1,2,5,tactile,fail
3.3352831999999353,3,9,5,tactile,success
3.7858675999999605,3,1,5,tactile,success
2.6155154000000493,1,2,5,tactile,fail
3.5170844000000443,3,1,6,tactile,success
3.1594286999999213,3,9,6,tactile,success
2.432268199999953,2,4,6,tactile,success
1.9615221000000247,2,4,6,tactile,success
1.9712482999999565,2,8,6,tactile,success
2.7429088000000093,3,7,6,tactile,success
2.0527395000000297,2,8,6,tactile,success
2.19953380000004,2,6,6,tactile,success
2.250294100000019,2,4,6,tactile,success
3.3500315999999657,3,7,7,tactile,success
2.609199199999921,2,2,7,tactile,success
2.1291140999999243,2,2,7,tactile,success
1.8022456000001057,2,8,7,tactile,success
3.735708000000159,3,3,7,tactile,fail
1.2106877999999597,1,5,7,tactile,success
3.3642950999999357,3,3,7,tactile,success
3.1791478000000097,3,7,7,tactile,success
3.1501109000000724,3,1,7,tactile,success
time,num_instructions,location,block,condition,success
3.3248910999999453,2,6,1,tactile,success
4.581757000000039,3,9,1,tactile,success
3.305864399999905,2,3,1,tactile,fail
2.606233300000099,2,4,1,tactile,success
1.3765149999999267,1,5,1,tactile,success
3.302302499999996,2,2,1,tactile,success
3.580017400000088,3,7,1,tactile,success
3.845363900000052,3,1,1,tactile,success
1.461576300000047,1,5,1,tactile,success
2.091042899999934,2,8,2,tactile,success
1.2819167000000107,1,5,2,tactile,success
1.9341868000000204,2,8,2,tactile,success
2.4433645999999953,2,2,2,tactile,success
2.2762751000000208,2,2,2,tactile,success
2.202916899999991,2,6,2,tactile,success
3.695063399999981,3,3,2,tactile,success
2.206316099999981,2,4,2,tactile,success
2.3589708000000655,2,6,2,tactile,success
3.2156357999999727,3,9,3,tactile,success
9.86988169999995,2,1,3,tactile,exFail
1.386590999999953,1,5,3,tactile,success
3.593391399999973,3,1,3,tactile,success
2.091593800000055,2,8,3,tactile,success
3.573004200000014,3,1,3,tactile,success
1.5746997999999621,1,5,3,tactile,success
2.369173900000078,2,6,3,tactile,success
2.3103461000000607,2,8,3,tactile,success
3.5995328999999856,3,rep_1,1,tactile,success
2.5251719999999978,2,4,4,tactile,success
2.6345416999999998,2,2,4,tactile,success
3.125790199999983,3,7,4,tactile,success
3.1390473000000156,3,9,4,tactile,success
3.1068106999999827,3,9,4,tactile,success
2.5114407999999457,2,4,4,tactile,success
2.7504694000000427,2,7,4,tactile,exFail
3.108517099999972,3,9,4,tactile,success
2.860082000000034,3,7,4,tactile,success
2.36489830000005,2,rep_7,1,tactile,exFail
2.9907672000000503,3,rep_7,1,tactile,success
1.6502780000000712,1,5,5,tactile,success
3.3975983999999926,3,7,5,tactile,success
2.298220600000036,2,4,5,tactile,success
2.9516428000000587,3,9,5,tactile,success
3.3018442999999706,3,1,5,tactile,success
2.6991104999999607,1,2,5,tactile,fail
3.3352831999999353,3,9,5,tactile,success
3.7858675999999605,3,1,5,tactile,success
2.6155154000000493,1,2,5,tactile,fail
3.5170844000000443,3,1,6,tactile,success
3.1594286999999213,3,9,6,tactile,success
2.432268199999953,2,4,6,tactile,success
1.9615221000000247,2,4,6,tactile,success
1.9712482999999565,2,8,6,tactile,success
2.7429088000000093,3,7,6,tactile,success
2.0527395000000297,2,8,6,tactile,success
2.19953380000004,2,6,6,tactile,success
2.250294100000019,2,4,6,tactile,success
3.3500315999999657,3,7,7,tactile,success
2.609199199999921,2,2,7,tactile,success
2.1291140999999243,2,2,7,tactile,success
1.8022456000001057,2,8,7,tactile,success
3.735708000000159,3,3,7,tactile,fail
1.2106877999999597,1,5,7,tactile,success
3.3642950999999357,3,3,7,tactile,success
3.1791478000000097,3,7,7,tactile,success
3.1501109000000724,3,1,7,tactile,success
2.030683299999964,2,8,8,tactile,success
3.1626066999999694,3,3,8,tactile,success
3.004153600000109,2,6,8,tactile,success
3.226494300000013,3,3,8,tactile,success
3.023001400000112,3,3,8,tactile,success
2.151370699999916,2,6,8,tactile,success
1.458345700000109,1,5,8,tactile,success
2.2969152999999096,2,6,8,tactile,success
3.2518448999999237,3,3,8,tactile,success
